,port_code,port_name
1970,13442,"Belledune, NB"
1971,13442,"Belledune, NB"
1972,13444,"Campbellton, NB"
1973,13444,"Campbellton, NB"
1974,13445,"Campobello, NB"
1975,13445,"Chance Harbor, NB"
1976,13445,"Campobello, NB/Chance Harbor, NB"
1977,13445,"Campobello, NB"
1978,13445,"Chance Harbor, NB"
1979,13445,"Campobello, NB/Chance Harbor, NB"
1980,13450,"Blacks Harbor, NB"
1981,13450,"Blacks Harbor, NB"
1982,13451,"Clarke Harbour, NS"
1983,13451,"Clarke's Harbour, NS"
1984,13451,"Clarke Harbour, NS/Clarke's Harbour, NS"
1985,13451,"Clarke Harbour, NS"
1986,13451,"Clarke's Harbour, NS"
1987,13451,"Clarke Harbour, NS/Clarke's Harbour, NS"
1988,13452,"Gold River, NS"
1989,13452,"Gold River, NS"
1990,13454,"Richardson Island, NB"
1991,13454,"Richardson, NB"
1992,13454,"Richardson Island, NB/Richardson, NB"
1993,13454,"Richardson Island, NB"
1994,13454,"Richardson, NB"
1995,13454,"Richardson Island, NB/Richardson, NB"
1996,13455,"Shelburne, NS"
1997,13455,"Shelburne, NS"
1998,13456,"Victoria, PEI"
1999,13456,"Victoria, PEI"
2000,13457,"Welshpool, NB"
2001,13457,"Welshpool, NB"
2002,13458,"Bathurst, NB"
2003,13458,"Bathurst, NB"
2004,13459,"Bayside, NB"
2005,13459,"Bayside, NB"
2006,13460,"Chatham, NB"
2007,13460,"Chatham, NB"
2008,13466,"Chandler, QUE"
2009,13466,"Chandler, QUE"
2010,13470,"Tuktoyaktuk, NWT"
2011,13470,"Tuktoyaktuk, NWT"
2012,13473,"Chicoutimi, QUE"
2013,13473,"Chicoutimi, QUE"
2014,13475,"Deer Island, BC"
2015,13475,"Deer Island, BC"
2016,13476,"Pointe Noire, QUE"
2017,13476,"Pointe Noire, QUE"
2018,13481,"Baie Comeau, QUE"
2019,13481,"Comeau Bay, QUE"
2020,13481,"Baie Comeau, QUE/Comeau Bay, QUE"
2021,13481,"Baie Comeau, QUE"
2022,13481,"Comeau Bay, QUE"
2023,13481,"Baie Comeau, QUE/Comeau Bay, QUE"
2024,13482,"Contrecoeur, QUE"
2025,13482,"Contrecoeur, QUE"
2026,13484,"Dalhousie, NB"
2027,13484,"Dalhousie, NB"
2028,13485,"Dartmouth, NS"
2029,13485,"Dartmouth, NS"
2030,13493,"Donnacona, QUE"
2031,13493,"Donnacona, QUE"
2032,13819,"Gaspe, QUE"
2033,13819,"Gaspe, QUE"
2034,13820,"Gros Cacouna, QUE"
2035,13820,"Groscacouna, QUE"
2036,13820,"Gros Cacouna, QUE/Groscacouna, QUE"
2037,13820,"Gros Cacouna, QUE"
2038,13820,"Groscacouna, QUE"
2039,13820,"Gros Cacouna, QUE/Groscacouna, QUE"
2040,13829,"Boca Sec, NB"
2041,13829,"Grand Harbor, NB"
2042,13829,"Grand Manan Island, NB"
2043,13829,"Seal Cove, NB"
2044,13829,"Seelys Basin, NB"
2045,13829,"Seelys Cove, NB"
2046,13829,"Seelys Head, NB"
2047,13829,"Woodwards Cove, NB"
2048,13829,"Boca Sec, NB/Grand Harbor, NB/Grand Manan Island, NB/Seal Cove, NB/Seelys Basin, NB/Seelys Cove, NB/Seelys Head, NB/Woodwards Cove, NB"
2049,13829,"Boca Sec, NB"
2050,13829,"Grand Harbor, NB"
2051,13829,"Grand Manan Island, NB"
2052,13829,"Seal Cove, NB"
2053,13829,"Seelys Basin, NB"
2054,13829,"Seelys Cove, NB"
2055,13829,"Seelys Head, NB"
2056,13829,"Woodwards Cove, NB"
2057,13829,"Boca Sec, NB/Grand Harbor, NB/Grand Manan Island, NB/Seal Cove, NB/Seelys Basin, NB/Seelys Cove, NB/Seelys Head, NB/Woodwards Cove, NB"
2058,13841,"Halifax, NS"
2059,13841,"Halifax, NS"
2060,13846,"Auld’s Cove, NS"
2061,13846,"Auld’s Cove, NS"
2062,13847,"Yarmouth, NS"
2063,13847,"Yarmouth, NS"
2064,13848,"Hantsport, NS"
2065,13848,"Hantsport, NS"
2066,13849,"Port Hawkesbury, NS"
2067,13849,"Port Hawkesbury, NS"
2068,13850,"Bridgewater, NS"
2069,13850,"Bridgewater, NS"
2070,13851,"Lunenburg, NS"
2071,13851,"Lunenburg, NS"
2072,13852,"Sydney, NS"
2073,13852,"Sydney, NS"
2074,13853,"North Sydney, NS"
2075,13853,"North Sydney, NS"
2076,13854,"Pictou, NS"
2077,13854,"Pictou, NS"
2078,13855,"Baddeck, CBI"
2079,13855,"Baddeck, CBI"
2080,13870,"Meteghan, NS"
2081,13870,"Meteghan, NS"
2082,13884,"Little Narrows, CBI"
2083,13884,"Little Narrows, CBI"
2084,13887,"Liverpool, NS"
2085,13887,"Liverpool, NS"
2086,13888,"Sheet Harbour, NS"
2087,13888,"Sheet Harbour, NS"
2088,14001,"Churchill, MAN"
2089,14001,"Churchill, MAN"
2090,14021,"Mont Louis, QUE"
2091,14021,"Mont Louis, QUE"
2092,14037,"Newcastle, NB"
2093,14037,"Newcastle, NB"
2094,14065,"Point Tupper, CBI"
2095,14065,"Point Tupper, CBI"
2096,14066,"Pointe Au Pic, QUE"
2097,14066,"Pointe Au Pic, QUE"
2098,14067,"Valleyfield, QUE"
2099,14067,"Valleyfield, QUE"
2100,14068,"Rimouski, QUE"
2101,14068,"Rimouski, QUE"
2102,14069,"Port Alfred, QUE"
2103,14069,"Port Alfred, QUE"
2104,14070,"Matane, QUE"
2105,14070,"Matane, QUE"
2106,14073,"Port Cartier, QUE"
2107,14073,"Port Cartier, QUE"
2108,14090,"St. Romuald, QUE"
2109,14090,"St. Romuald, QUE"
2110,14092,"Sillery, QUE"
2111,14092,"Sillery, QUE"
2112,14094,"Quebec, QUE"
2113,14094,"Quebec, QUE"
2114,14095,"Rupert Inlet, QUE"
2115,14095,"Rupert Inlet, QUE"
2116,14426,"Saint Andrews, NB"
2117,14426,"St. Andrews, NB"
2118,14426,"Saint Andrews, NB/St. Andrews, NB"
2119,14426,"Saint Andrews, NB"
2120,14426,"St. Andrews, NB"
2121,14426,"Saint Andrews, NB/St. Andrews, NB"
2122,14427,"Saint George, NB"
2123,14427,"Saint George, NB"
2124,14428,"Saint John, NB"
2125,14428,"Saint John, NB"
2126,14429,"Saint Jean, QUE"
2127,14429,"Saint Johns, QUE"
2128,14429,"Saint Jean, QUE/Saint Johns, QUE"
2129,14429,"Saint Jean, QUE"
2130,14429,"Saint Johns, QUE"
2131,14429,"Saint Jean, QUE/Saint Johns, QUE"
2132,14438,"Saint Stephen, NB"
2133,14438,"Saint Stephen, NB"
2134,14444,"Sept Iles, QUE"
2135,14444,"Seven Islands, QUE"
2136,14444,"Sept Iles, QUE/Seven Islands, QUE"
2137,14444,"Sept Iles, QUE"
2138,14444,"Seven Islands, QUE"
2139,14444,"Sept Iles, QUE/Seven Islands, QUE"
2140,14466,"Sorel, QUE"
2141,14466,"Sorel, QUE"
2142,14467,"Souris, PEI"
2143,14467,"Souris, PEI"
2144,14470,"Summerside, PEI"
2145,14470,"Summerside, PEI"
2146,14471,"Charlottetown, PEI"
2147,14471,"Charlottetown, PEI"
2148,14472,"Montaque, PEI"
2149,14472,"Montaque, PEI"
2150,14474,"Three Rivers, QUE"
2151,14474,"Trois Rivieres, QUE"
2152,14474,"Three Rivers, QUE/Trois Rivieres, QUE"
2153,14474,"Three Rivers, QUE"
2154,14474,"Trois Rivieres, QUE"
2155,14474,"Three Rivers, QUE/Trois Rivieres, QUE"
2156,15200,All Other Newfoundland Ports
2157,15200,"Bonavista, NFLD"
2158,15200,"Burgeo, NFLD"
2159,15200,"Witless Bay, NFLD"
2160,15200,All Other Newfoundland Ports
2161,15200,"Bonavista, NFLD"
2162,15200,"Burgeo, NFLD"
2163,15200,"Witless Bay, NFLD"
2164,15201,"Bull Arm, NFLD"
2165,15201,"Hibernia, NFLD"
2166,15201,"Bull Arm, NFLD/Hibernia, NFLD"
2167,15201,"Bull Arm, NFLD"
2168,15201,"Hibernia, NFLD"
2169,15201,"Bull Arm, NFLD/Hibernia, NFLD"
2170,15205,"Bay Roberts, NFLD"
2171,15205,"Bay Roberts, NFLD"
2172,15206,"Carbonear, NFLD"
2173,15206,"Carbonear, NFLD"
2174,15207,"Englee Harbor, NFLD"
2175,15207,"Englee Harbor, NFLD"
2176,15208,"Fortune, NFLD"
2177,15208,"Fortune, NFLD"
2178,15209,"Grand Bank, NFLD"
2179,15209,"Grand Bank, NFLD"
2180,15210,"Harbour Breton, NFLD"
2181,15210,"Harbour Breton, NFLD"
2182,15211,"Ramea, NFLD"
2183,15211,"Ramea, NFLD"
2184,15212,"Saint Anthony, NFLD"
2185,15212,"St. Anthony, NFLD"
2186,15212,"Saint Anthony, NFLD/St. Anthony, NFLD"
2187,15212,"Saint Anthony, NFLD"
2188,15212,"St. Anthony, NFLD"
2189,15212,"Saint Anthony, NFLD/St. Anthony, NFLD"
2190,15213,"Argentia, NFLD"
2191,15213,"Argentia, NFLD"
2192,15214,"Botwood, NFLD"
2193,15214,"Botwood, NFLD"
2194,15220,"Conception Bay, NFLD"
2195,15220,"Conception Bay, NFLD"
2196,15223,"Earls Island, NFLD"
2197,15223,"Earls Island, NFLD"
2198,15224,"Clarenville, NFLD"
2199,15224,"Clarenville, NFLD"
2200,15226,"Coley’s Point, NFLD"
2201,15226,"Coley’s Point, NFLD"
2202,15229,"Come‑by‑Chance, NFLD"
2203,15229,"Come-by-Chance, NFLD"
2204,15230,"Whiffen Head, NF"
2205,15230,"Whiffen Head, NF"
2206,15231,"Corner Brook, NFLD"
2207,15231,"Corner Brook, NFLD"
2208,15232,"Harbour Grace, NFLD"
2209,15232,"Harbour Grace, NFLD"
2210,15233,"Marystown, NFLD"
2211,15233,"Marystown, NFLD"
2212,15245,"Holyrood, NFLD"
2213,15245,"Holyrood, NFLD"
2214,15255,"Long Harbor, NFLD"
2215,15255,"Long Harbor, NFLD"
2216,15260,"Long Pond, NFLD"
2217,15260,"Long Pond, NFLD"
2218,15282,"Saint John's, NFLD"
2219,15282,"St. John's, NFLD"
2220,15282,"Saint John's, NFLD/St. John's, NFLD"
2221,15282,"Saint John's, NFLD"
2222,15282,"St. John's, NFLD"
2223,15282,"Saint John's, NFLD/St. John's, NFLD"
2224,15283,"Saint Lawrence, NFLD"
2225,15283,"St. Lawrence, NFLD"
2226,15283,"Saint Lawrence, NFLD/St. Lawrence, NFLD"
2227,15283,"Saint Lawrence, NFLD"
2228,15283,"St. Lawrence, NFLD"
2229,15283,"Saint Lawrence, NFLD/St. Lawrence, NFLD"
2230,15285,"Stephenville, NFLD"
2231,15285,"Stephenville, NFLD"
2232,15298,All Other Labrador Ports
2233,15298,"Baffin Island, NFLD"
2234,15298,"Frobisher Bay, NFLD"
2235,15298,All Other Labrador Ports
2236,15298,"Baffin Island, NFLD"
2237,15298,"Frobisher Bay, NFLD"
2238,16101,St. Pierre
2239,16101,St. Pierre
2240,20100,Abryos
2241,20100,All Other Mexico West Coast Region Ports
2242,20100,Altata
2243,20100,Bahia de Todos Santos
2244,20100,Bahia Tortugas
2245,20100,Bahias Ballenas
2246,20100,Ballenas Bay
2247,20100,Cerralvo Island
2248,20100,Clarion Island
2249,20100,Costa Maya
2250,20100,Culiacan
2251,20100,Espiritu Santo
2252,20100,Guadalupe Island
2253,20100,Hermosillo
2254,20100,Isla Maria Cleofas
2255,20100,Isla Maria Madre
2256,20100,Isla Maria Magdalena
2257,20100,Isla Socorro
2258,20100,Laguna San Ignacio
2259,20100,Point Tosca
2260,20100,Port Telzo
2261,20100,Puerto Angel
2262,20100,Puerto San Quintin
2263,20100,Punta Escondida
2264,20100,Punta Prieta
2265,20100,Punta San Juanico
2266,20100,Punta Santo Tomas
2267,20100,San Blas
2268,20100,San Geronimo
2269,20100,San Ignacio
2270,20100,San Jeronimo
2271,20100,San Jose del Cabo
2272,20100,San Roque Island
2273,20100,Santa Catarina
2274,20100,Santo Tomas Point
2275,20100,Socorro Island
2276,20100,Yavaros
2277,20100,Abryos
2278,20100,All Other Mexico West Coast Region Ports
2279,20100,Altata
2280,20100,Bahia de Todos Santos
2281,20100,Bahia Tortugas
2282,20100,Bahias Ballenas
2283,20100,Ballenas Bay
2284,20100,Cerralvo Island
2285,20100,Clarion Island
2286,20100,Costa Maya
2287,20100,Culiacan
2288,20100,Espiritu Santo
2289,20100,Guadalupe Island
2290,20100,Hermosillo
2291,20100,Isla Maria Cleofas
2292,20100,Isla Maria Madre
2293,20100,Isla Maria Magdalena
2294,20100,Isla Socorro
2295,20100,Laguna San Ignacio
2296,20100,Point Tosca
2297,20100,Port Telzo
2298,20100,Puerto Angel
2299,20100,Puerto San Quintin
2300,20100,Punta Escondida
2301,20100,Punta Prieta
2302,20100,Punta San Juanico
2303,20100,Punta Santo Tomas
2304,20100,San Blas
2305,20100,San Geronimo
2306,20100,San Ignacio
2307,20100,San Jeronimo
2308,20100,San Jose del Cabo
2309,20100,San Roque Island
2310,20100,Santa Catarina
2311,20100,Santo Tomas Point
2312,20100,Socorro Island
2313,20100,Yavaros
2314,20101,Acapulco
2315,20101,Acapulco
2316,20104,Cerros Island
2317,20104,Isla Cedros
2318,20104,Morro Redondo
2319,20104,Puerto Morro Redondo
2320,20104,Puerto Venustiano Carranza
2321,20104,Cerros Island/Isla Cedros/Morro Redondo/Puerto Morro Redondo/Puerto Venustiano Carranza
2322,20104,Cerros Island
2323,20104,Isla Cedros
2324,20104,Morro Redondo
2325,20104,Puerto Morro Redondo
2326,20104,Puerto Venustiano Carranza
2327,20104,Cerros Island/Isla Cedros/Morro Redondo/Puerto Morro Redondo/Puerto Venustiano Carranza
2328,20105,La Paz
2329,20105,La Paz
2330,20106,Topolobampo
2331,20106,Topolobampo
2332,20107,Lazaro Cardenas
2333,20107,Lazaro Cardenas
2334,20108,Ensenada
2335,20108,Ensenada
2336,20113,Guaymas
2337,20113,Guaymas
2338,20120,Manzanillo
2339,20120,Manzanillo
2340,20122,Mazatlan
2341,20122,Mazatlan
2342,20125,Rosarito
2343,20125,Rosarito
2344,20128,Islas Coronados
2345,20128,Islas Coronados
2346,20129,Salina Cruz
2347,20129,Salina Cruz
2348,20135,San Marcos Island
2349,20135,San Marcos Island
2350,20141,Santa Rosalia
2351,20141,Santa Rosalia
2352,20142,El Sauzal
2353,20142,Sauzal
2354,20142,El Sauzal/Sauzal
2355,20142,El Sauzal
2356,20142,Sauzal
2357,20142,El Sauzal/Sauzal
2358,20143,Puerto Vallarta
2359,20143,Puerto Vallarta
2360,20144,Cabo San Lucas
2361,20144,San Lucas
2362,20144,Cabo San Lucas/San Lucas
2363,20144,Cabo San Lucas
2364,20144,San Lucas
2365,20144,Cabo San Lucas/San Lucas
2366,20152,Cayo Arcas
2367,20152,Cayo Arcos Terminal
2368,20152,Cayo Arcas/Cayo Arcos Terminal
2369,20152,Cayo Arcas
2370,20152,Cayo Arcos Terminal
2371,20152,Cayo Arcas/Cayo Arcos Terminal
2372,20153,Alvaro Obregon
2373,20153,Frontera
2374,20153,Alvaro Obregon/Frontera
2375,20153,Alvaro Obregon
2376,20153,Frontera
2377,20153,Alvaro Obregon/Frontera
2378,20154,Dos Bocas
2379,20154,Dos Bocas
2380,20155,Campeche
2381,20155,Campeche
2382,20157,Carmen
2383,20157,Ciudad de Carmen
2384,20157,Laguna de Terminos
2385,20157,Carmen/Ciudad de Carmen/Laguna de Terminos
2386,20157,Carmen
2387,20157,Ciudad de Carmen
2388,20157,Laguna de Terminos
2389,20157,Carmen/Ciudad de Carmen/Laguna de Terminos
2390,20161,Calica
2391,20161,Calica
2392,20162,Cancun
2393,20162,Cancun
2394,20171,Coatzacoalcos
2395,20171,Ostion
2396,20171,Puerto Libre De Puerto Mexico
2397,20171,Puerto Mexico
2398,20171,Coatzacoalcos/Ostion/Puerto Libre De Puerto Mexico/Puerto Mexico
2399,20171,Coatzacoalcos
2400,20171,Ostion
2401,20171,Puerto Libre De Puerto Mexico
2402,20171,Puerto Mexico
2403,20171,Coatzacoalcos/Ostion/Puerto Libre De Puerto Mexico/Puerto Mexico
2404,20173,Cozumel Island
2405,20173,Punta Venado
2406,20173,Cozumel Island/Punta Venado
2407,20173,Cozumel Island
2408,20173,Punta Venado
2409,20173,Cozumel Island/Punta Venado
2410,20174,Chetumal
2411,20174,Mahahual
2412,20174,Chetumal/Mahahual
2413,20174,Chetumal
2414,20174,Mahahual
2415,20174,Chetumal/Mahahual
2416,20179,Isla Mujeres
2417,20179,Isla Mujeres
2418,20181,Minatitlan
2419,20181,Minatitlan
2420,20184,Pajaritos
2421,20184,Pajaritos
2422,20185,Progreso
2423,20185,Progreso
2424,20193,Altamira
2425,20193,Puerto Madero
2426,20193,Tampico
2427,20193,Altamira/Puerto Madero/Tampico
2428,20193,Altamira
2429,20193,Puerto Madero
2430,20193,Tampico
2431,20193,Altamira/Puerto Madero/Tampico
2432,20194,Puerto de Morales
2433,20194,Puerto Morales
2434,20194,Puerto de Morales/Puerto Morales
2435,20194,Puerto de Morales
2436,20194,Puerto Morales
2437,20194,Puerto de Morales/Puerto Morales
2438,20195,All Other Mexico East Coast Region Ports
2439,20195,Alvarado
2440,20195,Champoton
2441,20195,Ciudad Camargo
2442,20195,Ciudad Chetumal
2443,20195,El Cuyo
2444,20195,Gutierrez Zamorra
2445,20195,Isla de Lobos
2446,20195,Matamoros
2447,20195,Nautla
2448,20195,Puerto Juarez
2449,20195,Puerto Lobos
2450,20195,Tecolutla
2451,20195,Tlacotalpan
2452,20195,Xcalac
2453,20195,All Other Mexico East Coast Region Ports
2454,20195,Alvarado
2455,20195,Champoton
2456,20195,Ciudad Camargo
2457,20195,Ciudad Chetumal
2458,20195,El Cuyo
2459,20195,Gutierrez Zamorra
2460,20195,Isla de Lobos
2461,20195,Matamoros
2462,20195,Nautla
2463,20195,Puerto Juarez
2464,20195,Puerto Lobos
2465,20195,Tecolutla
2466,20195,Tlacotalpan
2467,20195,Xcalac
2468,20197,Tuxpan
2469,20197,Tuxpan
2470,20199,Veracruz
2471,20199,Veracruz
2472,20500,All Other Guatemala Caribbean Region Ports
2473,20500,Livingston
2474,20500,All Other Guatemala Caribbean Region Ports
2475,20500,Livingston
2476,20505,Puerto Matias de Galves
2477,20505,Santo Tomas
2478,20505,Santo Tomas de Castilla
2479,20505,Puerto Matias de Galves/Santo Tomas/Santo Tomas de Castilla
2480,20505,Puerto Matias de Galves
2481,20505,Santo Tomas
2482,20505,Santo Tomas de Castilla
2483,20505,Puerto Matias de Galves/Santo Tomas/Santo Tomas de Castilla
2484,20506,Puerto Quetzal
2485,20506,Puerto Quetzal
2486,20513,Puerto Barrios
2487,20513,Quatema
2488,20513,Puerto Barrios/Quatema
2489,20513,Puerto Barrios
2490,20513,Quatema
2491,20513,Puerto Barrios/Quatema
2492,20577,San Jose
2493,20577,San Jose
2494,20599,All Other Guatemala West Coast Region Ports
2495,20599,Champerico
2496,20599,Istapa
2497,20599,Iztapa
2498,20599,All Other Guatemala West Coast Region Ports
2499,20599,Champerico
2500,20599,Istapa
2501,20599,Iztapa
2502,20800,Other Belize Ports
2503,20800,Punta Gorda
2504,20800,San Pedro
2505,20800,Other Belize Ports/Punta Gorda/San Pedro
2506,20800,Other Belize Ports
2507,20800,Punta Gorda
2508,20800,San Pedro
2509,20800,Other Belize Ports/Punta Gorda/San Pedro
2510,20801,Belize
2511,20801,Belize
2512,20802,Big Creek
2513,20802,Big Creek
2514,20803,Danigriga
2515,20803,Stann Creek
2516,20803,Danigriga/Stann Creek
2517,20803,Danigriga
2518,20803,Stann Creek
2519,20803,Danigriga/Stann Creek
2520,21101,Acajutla
2521,21101,Acajutla
2522,21137,Cutuco
2523,21137,La Union
2524,21137,Cutuco/La Union
2525,21137,Cutuco
2526,21137,La Union
2527,21137,Cutuco/La Union
2528,21199,All Other El Salvador Ports
2529,21199,La Libertad
2530,21199,Puerto El Triunfo
2531,21199,All Other El Salvador Ports
2532,21199,La Libertad
2533,21199,Puerto El Triunfo
2534,21500,All Other Honduras Caribbean Region Ports
2535,21500,Isla Utila
2536,21500,Puerto Este
2537,21500,Trujillo
2538,21500,All Other Honduras Caribbean Region Ports
2539,21500,Isla Utila
2540,21500,Puerto Este
2541,21500,Trujillo
2542,21515,La Ceiba
2543,21515,Utila Bay
2544,21515,La Ceiba/Utila Bay
2545,21515,La Ceiba
2546,21515,Utila Bay
2547,21515,La Ceiba/Utila Bay
2548,21519,Limon
2549,21519,Limon
2550,21527,Puerto Castilla
2551,21527,Puerto Castilla
2552,21531,Puerto Cortes
2553,21531,Puerto Cortes
2554,21535,Guanaja
2555,21535,Isla Roatan
2556,21535,Roatan Island
2557,21535,Guanaja/Isla Roatan/Roatan Island
2558,21535,Guanaja
2559,21535,Isla Roatan
2560,21535,Roatan Island
2561,21535,Guanaja/Isla Roatan/Roatan Island
2562,21543,Tela
2563,21543,Tela
2564,21551,Amapala
2565,21551,San Lorenzo
2566,21551,Amapala/San Lorenzo
2567,21551,Amapala
2568,21551,San Lorenzo
2569,21551,Amapala/San Lorenzo
2570,21552,Puerto Henecan
2571,21552,Puerto Henecan
2572,21599,All Other Honduras West Coast Region Ports
2573,21599,All Other Honduras West Coast Region Ports
2574,21900,All Other Nicaragua Caribbean Region Ports
2575,21900,Cabo Gracias a Dios
2576,21900,Corn Islands
2577,21900,Huaunta
2578,21900,Islas de Maiz
2579,21900,La Barra de Rio Grande
2580,21900,Laguna de Perlas
2581,21900,Pearl City
2582,21900,Prinzapolca
2583,21900,Pto. Cabo Gracias a Dios
2584,21900,Puerto Isabel
2585,21900,Punta Gorda
2586,21900,Rio Grande
2587,21900,All Other Nicaragua Caribbean Region Ports
2588,21900,Cabo Gracias a Dios
2589,21900,Corn Islands
2590,21900,Huaunta
2591,21900,Islas de Maiz
2592,21900,La Barra de Rio Grande
2593,21900,Laguna de Perlas
2594,21900,Pearl City
2595,21900,Prinzapolca
2596,21900,Pto. Cabo Gracias a Dios
2597,21900,Puerto Isabel
2598,21900,Punta Gorda
2599,21900,Rio Grande
2600,21901,Bluefields
2601,21901,El Bluff
2602,21901,Bluefields/El Bluff
2603,21901,Bluefields
2604,21901,El Bluff
2605,21901,Bluefields/El Bluff
2606,21902,Arlen Siu
2607,21902,Rama
2608,21902,Arlen Siu/Rama
2609,21902,Arlen Siu
2610,21902,Rama
2611,21902,Arlen Siu/Rama
2612,21925,Puerto Cabezas
2613,21925,Puerto Cabezas
2614,21951,Corinto
2615,21951,Corinto
2616,21999,All Other Nicaragua West Coast Region Ports
2617,21999,Puerto Masachapa
2618,21999,Puerto Sandino
2619,21999,San Juan del Sur
2620,21999,Somoza
2621,21999,All Other Nicaragua West Coast Region Ports
2622,21999,Puerto Masachapa
2623,21999,Puerto Sandino
2624,21999,San Juan del Sur
2625,21999,Somoza
2626,22300,All Other Costa Rica Caribbean Region Ports
2627,22300,Puerto Vargas
2628,22300,All Other Costa Rica Caribbean Region Ports
2629,22300,Puerto Vargas
2630,22301,Colorado Bar
2631,22301,Colorado Bar
2632,22313,Limon
2633,22313,Puerto Limon
